Transaction Hash,Block Number,Timestamp,Gas Price (Gwei),Gas Used,Number of Inputs,Max Merkle Tree Depth
264f9d890a7221e246ec181c27c9947278855e49e1c7bb4df1737341a6f0871b,16255682,1727103608,0.502,615012,4,15
f866f768cd9ebea2e63bd6c8e3c337e56642b3ddf62bd4558f97e2db5fa89fb0,16300363,1727238609,0.181,590167,4,11
38b1025b8155cc77f5dd6a14df878ad2ac8205c0ea7f7760e5bd5ca824974554,16452870,1727699408,0.132,643050,4,2
486f728f7e49ef70511b63c94c193b245f0b35384022a6d341c587fe9cea97b6,16358715,1727415008,0.139,595743,4,13
17e09a083c785269be5a4d113b4754c8780fb0dc738cde8f8a1d03f7abcfc6c3,16388489,1727505008,0.1,602729,4,13
58dd3a33646d5518077a211cbb97ed6a91eb5bb793c738caa746a127d5d87b9d,16415891,1727587805,0.0735,591482,4,14
4de05c5ee6893b02e4c4eccf3e6b0dc1f69cc420e2c38dfee7e8044667e32082,16667712,1728426602,0.419,622034,4,2
3c6b7318211fa8b45d1432636ab0f921e80ceb45c9f505a4fc586ba7c66f81dc,16681018,1728471612,0.232,602717,4,13
bba7ccad90ae0226408175beaf9fcc1cbb62115e5a41e35a5d3dd368f810caab,16711149,1728574202,0.416,635939,4,2
12889c213c522f7516ca18db181d777f3d4fb1d473ad8f61b3790515df52f214,16281903,1727182808,0.449,600955,4,15
b12ee9fa0e4a724c46cfd428779185745370d73233676f77d989a01e68e5ad11,16231221,1727029808,0.293,612514,4,14
ea1d4c9cb1b3dddcccb8e05c3f27d1d961fd46c5ae566b7c4f480705047f8b89,16915936,1729274401,0.235,617901,4,2
e993c564e3133ccdb8b802a00cb8f175653269753e3f41e5db4357648de32937,16553560,1728039603,0.0633,635995,4,2
3d9e053d1027ff47d6db84025543d7f74aae571f967de91644426e740aea6f6a,16501729,1727859599,1,622102,4,2
e56888604e0fce0529a10e61d60ba016ed0a89452b224c2b4061dca26737ef91,16405764,1727557207,0.0788,591321,4,14
c2570c0c979c45cb43b6ac8b9f4f381e6c1d71362e951d029dde76b3c26b8765,16442727,1727668809,0.0941,629077,4,2
b0fab12ddda51f7256f971921ac97d6de07c174ee6788a2ea9e43cb70f5c26a1,16471364,1727755209,0.689,638840,4,2
fc2285ed53f7886a3947a653b0901e0e7cc479c6a92268baebbbceaa1ba7f3b5,16715987,1728590994,0.157,545430,1,1
fc3b1756b2839e6deffad4864631aa78f796a9cb198cc221b6e73f47126b7a9b,16574321,1728109985,0.0442,635971,4,2
328d87865ee40548824dc66a55f40cf0c4f5527a660f070ea6ff88241cb7c0b1,16662406,1728408601,0.386,638755,4,12
6875fad971b9b5dd6e539a803a74237b2ac38db8155d1ee955a8bc804f62c581,16513195,1727901060,0.226,636031,4,2
540cc3c7ae059b7fcaacf16c3add469d315fca9a1d7ee67a52ee0f702cd14afe,16262827,1727125208,0.323,609572,4,13
5d34c96bd4461c29ec746ea0f3774b6b99dfad8008be41425020084e906b91e6,16666643,1728423000,0.292,643042,4,2
2286854aea9d4892c22563efca7f4631732508fc4e4d38f2671d148872a3958c,16460030,1727721009,0.236,621930,4,2
84c2ebfb90fa6d322e14cc96b0833af1e439d8c067d68b3478e1c87fdc40feeb,16580623,1728131400,0.0627,628949,4,2
f733007118ef79c37eb7df66bfb7c5c1df1d61c4abf78727dc887e28620e4b98,16606934,1728219923,0.103,622078,4,2
cb4772b9609d1dbe6491fd20eb5ed26117f0e30e9f205656288bd1f761cf1297,16316446,1727287207,0.307,585954,4,12
d2929785ff7134ec8692feaafbfbc9184ad3404e0a4d76f26daff81d06da9bcd,16356928,1727409609,0.167,588648,4,13
cc281eec50741b6d87a57cdbce92cbc8b1fdbe2666adee937d6f1f8009107fca,16594079,1728176701,0.033,629021,4,2
94830a638167b2e9d5632150b90ebe7b1f08d1149f1ebcd7a432b423ad933415,16680512,1728469910,0.192,636007,4,2
4871d36332fcc426cc7270ca7c492a1df3b6da39eb46db81b5edcd824e61176f,16682065,1728475200,0.174,628941,4,2
9bd73ba1a4bdf445a77f57e5274aa4d6800ed20df8e8eb838eecca4667b6b3cf,16819593,1728946828,0.215,545314,1,1
d5f68144e1ebcfb68c70495f9c0a27c0bdd5a38dca53b410f53f6a3915ae158b,16429014,1727627407,0.129,635995,4,2
f20f5431487450c63126fc2162c3637553bfd3a4f6216ef5caa7fe3a11ad2519,16199030,1726932607,0.248,628997,4,2
567453ff950074477f37276645a215727c3a4af85915ad6d9827d858505aa983,16567314,1728086401,0.0342,636063,4,2
2483798afaa69a8ad524e24368352a8ed67e7f9b4ca605ddc3f9f9689a5321d0,16221679,1727001007,0.149,629089,4,2
86558f6582a2dc7743b1b126ea7935c394ee7028ea444cdd9d9405a18c1314e5,16206172,1726954208,0.0974,636055,4,2
53bcb9d39dcecd65559ba784d52a7edbf4be5c821365cab6fdd7514a08879796,16224063,1727008208,0.193,622034,4,2
447d0cb19d498436db17a247d0a64b95cc86ac6fdb0813dbaea8d2bc1c5cebae,16683633,1728480606,0.319,622034,4,2
fe0eb3eaf222bd7daf5aec0ffbfdb5dd3ae1ecf3cfbe181288ec54bc9b1039ef,16277132,1727168408,0.462,598313,4,14
fcb59ae5c95bd39257b12df18c3ac481557ceac9c925f7b68b665ef118056075,16367047,1727440206,0.197,600895,4,15
1671a03d639fca128bf8373a77d41aa741f27eb30f85bf62d22d79e547f1a3f2,16410536,1727571608,0.0827,608132,4,15
24bc1a7d7f98e7aa3879eb2ecd572313fd867cb80150464ce393dc936260a665,16489295,1727818200,1,628929,4,2
0fb510fab62f7f62a3ef22a94746b3e67e1f3b7ac38e7ba535eb5358802ce782,16417085,1727591407,0.083,593920,4,15
72febcf82f91b6b0533c2294328da086ade5614a92d74252d0d84b94e00078fe,16631744,1728304289,1.17,636031,4,2
daad40405611e0873434911be59ddd51d56e92e955fac685d02fb34f4a1f7266,16653168,1728376920,0.172,621966,4,2
9606c82abce5be044e65a2efedd382c8951fa031563def8f90272f426c866183,16835277,1729000503,0.438,566425,1,1
e6b31af7edf5a5f15b81514417d49dfa8ff4e0fae5cc8522f15dbc0f4de52168,16554610,1728043201,0.0791,635995,4,2
709c66fb954a8681cd7a738819bf2441ebd30782719e6ed687219b623ac2a95d,16586565,1728151542,0.242,629065,4,2
8d8071ace972c8b9146917e098cc21357cf8fa98ddbad0aec4a1c83212601597,16918225,1729282192,0.21,535515,1,1
6f58070c6d15577fe2eb7183eafec3892488a18ff7b226c3039ae0c2b7ca489d,16564196,1728075937,0.119,628973,4,2
a320265cf05b00c239bb1884ace6e17852d2c74da59a3917d8f574170bbdcad0,16398026,1727533807,0.121,588672,4,13
4edc52fe2b79371282b0b37d60865aa357601afe4ee7c23c57a88e7cf5c20f60,16570064,1728095591,0.0381,636027,4,2
aaec0fc2d81f9fca9fa03e5dd9322a189fa2a39bba6c92ed6cb5b13f58f3a9e7,16857894,1729077764,0.153,552473,1,1
0f87aeb9a38e96905fbff08b6fe9b10f73441ee27f01428074dcee2c059bef5b,16471958,1727757008,0.723,624831,4,2
0af66fb41239e2adf9c5950133671ae8632b80f2bbfc3a41f2274a1f60bde767,16187118,1726896607,0.129,622102,4,2
2104ecdd4481074ab34d815d980732d60dfdbceb3ad8cc3a816f78be3abd199e,16190692,1726907407,0.113,635963,4,2
b3cfe7088a6166fbb156d3de6641b257ac8161d1d300df2404b7a3f42f23363c,16229435,1727024409,0.21,602658,4,13
7a6499a1c78bd083c81858a0dd3c1b4ff4f1bddfe6d8e4d172727e9b67e7e8db,16276534,1727166607,0.427,591441,4,14
75ae1bd946b23e7663a3ff7e8eacb47de3b55a9036915e2dda43516b30396e21,16605779,1728215999,0.104,643086,4,2
e0fa1198e3d366e0b6b2b1f4421bfaf8107dd43b6970361557f3ac322bace06b,16493635,1727832600,1,636076,4,2
e08175ec8374adbbdf5c5e3835df6428b9e4c1b5f9fe55f502882dfc718da412,16702729,1728545400,0.147,643054,4,2
