Transaction Hash,Block Number,Timestamp,Gas Price (Gwei),Gas Used,Number of Inputs,Max Merkle Tree Depth,Chain,Timestamp_Rounded,timestamp,ETH Price (USD),Gas Price (ETH),Total Cost (ETH),Total Cost (USD)
f6d239c679479305284bf6921d594c665cf8044f285918ee55268dd5fc20ad4a,16903154,2024-10-18 06:00:00,1.09,631922,4,2,Polygon,2024-10-18,2024-10-18 05:17:02.522,2614.724550354859,1.0900000000000002e-09,0.0006887949800000002,1.8010091443671843
9f201dbc6eda25103ea15048a96b7838d5b671fedb9e6cd7055aecd663be09e6,6578027,2024-10-18 06:00:02,0.125,2121473,16,4,zkLink,2024-10-18,2024-10-18 05:17:02.522,2614.724550354859,1.25e-10,0.000265184125,0.6933834420018716
8a13180de01cb83f2820b677f3185967650cdb336373d5d3e2563f1d4505749d,10890844,2024-10-18 06:00:04,0.178500007,920148,15,4,Linea,2024-10-18,2024-10-18 05:17:02.522,2614.724550354859,1.78500007e-10,0.000164246424441036,0.4294591582939811
05163012ecdfbf3c788c39c56ae49393e72a32c79d57a58d1e6b00c767effd6e,6578059,2024-10-18 06:02:11,0.125,1540165,1,1,zkLink,2024-10-18,2024-10-18 05:17:02.522,2614.724550354859,1.25e-10,0.000192520625,0.5033884046371614
26e894aa12a4ab33daa62314e49e75c8f2ea1d251c42771133d2dac822d737e8,6578184,2024-10-18 06:12:34,0.125,1688459,1,1,zkLink,2024-10-18,2024-10-18 06:08:16.378,2626.0824570635627,1.25e-10,0.000211057375,0.5542540699213858
d7ef577c1ffee400c7aa8d9c38fd91bb15efce38c424ec383ef1fddf23686f69,6578324,2024-10-18 06:25:56,0.125,1764464,1,1,zkLink,2024-10-18,2024-10-18 06:08:16.378,2626.0824570635627,1.25e-10,0.000220558,0.5792034945650253
d76d5922f9688543c4d24df9e27b7293baecf2880af5c44699c514927b4e1199,6578329,2024-10-18 06:26:08,0.125,1724733,2,1,zkLink,2024-10-18,2024-10-18 06:08:16.378,2626.0824570635627,1.25e-10,0.00021559162500000003,0.5661613843023263
72f0ec16dd01944c32fe3ac621a766c714ad58e155ead7c491d14ef36057f911,6578337,2024-10-18 06:26:24,0.125,1620278,1,1,zkLink,2024-10-18,2024-10-18 06:08:16.378,2626.0824570635627,1.25e-10,0.00020253475000000002,0.5318729539207545
f95cccac683fb099e826609c583a5cd9fa315ecdf18afdc4a5b7c3f68b21e38c,6578368,2024-10-18 06:28:32,0.125,1780539,1,1,zkLink,2024-10-18,2024-10-18 06:08:16.378,2626.0824570635627,1.25e-10,0.000222567375,0.5844802790021874
f0ec2881f7c2ec96a93c4f847d792dade6eecbdbd5960e44be25c992dafa1076,6578610,2024-10-18 06:48:25,0.125,1688668,1,1,zkLink,2024-10-18,2024-10-18 06:08:16.378,2626.0824570635627,1.25e-10,0.00021108350000000002,0.5543226763255766
3cbecd23695a1a30b3589a0c10f649779d3afcbef6e1d935f73026af2633272f,6578931,2024-10-18 07:13:43,0.125,1685643,1,1,zkLink,2024-10-18,2024-10-18 07:02:35.110,2626.989044948383,1.25e-10,0.00021070537500000002,0.5535207118367409
0a24f657bb08d6985822bfcaf2221d2088bc31a7dc679213797fd6b5d679ef06,6578932,2024-10-18 07:14:04,0.125,1542721,1,1,zkLink,2024-10-18,2024-10-18 07:02:35.110,2626.989044948383,1.25e-10,0.00019284012500000002,0.5065888958014768
1867ac837de8198649d8ba69bdf987ddb95a6be0d6a92f6c5c97218ed66305eb,6578942,2024-10-18 07:14:32,0.125,1723677,2,1,zkLink,2024-10-18,2024-10-18 07:02:35.110,2626.989044948383,1.25e-10,0.000215459625,0.5660100745036867
8aac88134eb11008b1078d4d7289e02380370ace896a27bf2c929a89061cac5e,6578976,2024-10-18 07:16:19,0.125,1698892,1,1,zkLink,2024-10-18,2024-10-18 07:02:35.110,2626.989044948383,1.25e-10,0.0002123615,0.557871334068806
69946d4911ade6b3daa6ab0c76dd718d7562cfc76c6929d7fd19e2560b03a219,10893542,2024-10-18 07:30:03,0.213220378,549684,1,1,Linea,2024-10-18,2024-10-18 07:02:35.110,2626.989044948383,2.13220378e-10,0.00011720383026055201,0.3078931781204599
ce535d5faca1601a87611013590dbd8cb5d9ab6a76a03ceb63a442a55856bb99,6579440,2024-10-18 07:55:25,0.125,1527349,1,1,zkLink,2024-10-18,2024-10-18 07:02:35.110,2626.989044948383,1.25e-10,0.00019091862500000001,0.5015411363516085
dc27a219fb2c2ae3c03ff1b57ebd47bc6f9d3c86e2fa5b2c437ac6a752a6e116,6579442,2024-10-18 07:55:29,0.125,1563707,2,1,zkLink,2024-10-18,2024-10-18 07:02:35.110,2626.989044948383,1.25e-10,0.00019546337500000001,0.5134801448136377
21134bf56b4225f99b78b7d7e77d6d681203183132274a28acfe7a5f7dde2475,6579464,2024-10-18 07:56:39,0.125,1462035,1,1,zkLink,2024-10-18,2024-10-18 07:02:35.110,2626.989044948383,1.25e-10,0.000182754375,0.4800937410413886
a76657bff5abb7686315aad2644fdea73d2c3116b831b1deb6fb026cc1f55ab6,6579480,2024-10-18 07:57:36,0.125,1621186,1,1,zkLink,2024-10-18,2024-10-18 07:02:35.110,2626.989044948383,1.25e-10,0.00020264825000000002,0.5323547327279612
71e17575f1ef4d0197756a9b15c8d47460d91551be6b8006ea57861647d3bdbe,6579559,2024-10-18 08:04:25,0.125,1684629,1,1,zkLink,2024-10-18,2024-10-18 08:00:41.221,2632.265303462305,1.25e-10,0.00021057862500000003,0.5542988082383
40d6422ae9583c8815d8b89f88c2642b132f30c751dffbdc21c964c354d7aa81,6579621,2024-10-18 08:11:08,0.125,1701923,1,1,zkLink,2024-10-18,2024-10-18 08:00:41.221,2632.265303462305,1.25e-10,0.00021274037500000002,0.5599891077580595
9c8d31955e75f1a1670b20eef6c6d05e6c2b4481ca9ddc74e3a1e98d57142419,6580280,2024-10-18 09:03:47,0.125,1527389,1,1,zkLink,2024-10-18,2024-10-18 08:00:41.221,2632.265303462305,1.25e-10,0.000190923625,0.5025616336987483
bdd860ca6ae3858c17c844097fd41c8b5a726f3acf2a58420b5d4f47962bfd60,6580557,2024-10-18 09:30:17,0.125,1767849,1,1,zkLink,2024-10-18,2024-10-18 09:15:37.641,2635.673999707187,1.25e-10,0.00022098112500000002,0.5824342055885439
23f9e6254634b7ffe24e57ac6c439f2554f6a6d1e709c15ad5478547bbaf8b1f,6580568,2024-10-18 09:31:23,0.125,1619624,1,1,zkLink,2024-10-18,2024-10-18 09:15:37.641,2635.673999707187,1.25e-10,0.000202453,0.5336001082627191
e9693271e0de912a3039ff4123cc76eff5f726d508c79a00750b1f22cdda44c6,6580607,2024-10-18 09:35:15,0.125,1764380,1,1,zkLink,2024-10-18,2024-10-18 09:15:37.641,2635.673999707187,1.25e-10,0.0002205475,0.5812913114504208
211070416039e080924eb6d01270bdf536ceaaac204d5f1fcf6b12fb5f34d3cd,6580623,2024-10-18 09:36:34,0.125,1539854,1,1,zkLink,2024-10-18,2024-10-18 09:15:37.641,2635.673999707187,1.25e-10,0.00019248175,0.5073191438931388
41f589451f936a5f4dad052f8c4183c39e86ec2d5b0abd2e879f89573e75455a,6580905,2024-10-18 09:57:55,0.125,1527880,1,1,zkLink,2024-10-18,2024-10-18 09:15:37.641,2635.673999707187,1.25e-10,0.00019098500000000002,0.5033741988340771
2c2ab016b0f311694ed7983ffc4841fff705bfc398813ff9c19dc8314096ad58,10898051,2024-10-18 10:00:47,0.151179629,556603,1,1,Linea,2024-10-18,2024-10-18 09:15:37.641,2635.673999707187,1.5117962900000003e-10,8.414703504028702e-05,0.22178415240813407
fa5471559d5874d0e072ca73107d0ae2d883ed86ca9dfe079eec478e3650ac39,6582348,2024-10-18 11:59:54,0.125,2044738,16,4,zkLink,2024-10-18,2024-10-18 11:19:56.153,2630.9066988088175,1.25e-10,0.00025559225,0.6724393626886179
1623fcf1f7ea338d09d3f9e7a66d127cb3e0ad72fe2bae55ed7843239bb1eb9f,10282184,2024-10-18 12:00:01,0.044437625,840123,12,4,Scroll,2024-10-18,2024-10-18 11:19:56.153,2630.9066988088175,4.4437625e-11,3.7333070827875e-05,0.09821982612816038
5ff3f69a98bdd10e9705e88542219d9da8d330cc0e713fa20121c0985de1e915,10901590,2024-10-18 12:00:03,0.240000007,899132,15,4,Linea,2024-10-18,2024-10-18 11:19:56.153,2630.9066988088175,2.40000007e-10,0.00021579168629392402,0.5677277930179356
3ef9c6a7604440ed836925fbcca611a5ec9bb808f8619ef56f5b3b8292bdbbbd,16909575,2024-10-18 12:00:44,0.436,610822,4,2,Polygon,2024-10-18,2024-10-18 11:19:56.153,2630.9066988088175,4.3600000000000005e-10,0.00026631839200000004,0.7006588415287927
c7b52d7c643f5ac0102f8c798f8a8cd8c616e3c5f9fd08d0dad6201d3039fedb,16909667,2024-10-18 12:05:52,0.434,631890,4,2,Polygon,2024-10-18,2024-10-18 11:19:56.153,2630.9066988088175,4.34e-10,0.00027424026,0.7215005371170718
481dbc140e932b9cd190d5f93e364ba7999bdbe5aa7e94cba794c011d3d2e3e4,6582966,2024-10-18 12:50:37,0.125,1526567,1,1,zkLink,2024-10-18,2024-10-18 12:18:15.100,2623.7876438673525,1.25e-10,0.00019082087500000002,0.5006734540169566
60d9ce0ded3af77e0312b807765e05168b1dfd051024f8b7a36765beb0bbf4b8,6583037,2024-10-18 12:58:15,0.125,1680520,1,1,zkLink,2024-10-18,2024-10-18 12:18:15.100,2623.7876438673525,1.25e-10,0.000210065,0.5511659514089954
5e161a587fa5734ff7820bb4899d33e931b3973b14534be660b1e91ed4913ffa,6583105,2024-10-18 13:04:20,0.125,1620399,1,1,zkLink,2024-10-18,2024-10-18 12:18:15.100,2623.7876438673525,1.25e-10,0.000202549875,0.5314478592918768
32803fdff695880f6454a8bd466447edc5b3471515425f3666a62e12b70f9b3a,6583123,2024-10-18 13:05:24,0.125,1462393,1,1,zkLink,2024-10-18,2024-10-18 12:18:15.100,2623.7876438673525,1.25e-10,0.000182799125,0.47962608548476365
c66d6ce3724b2872d01304ed6880b92d0b06655a20a097f91f2f2f534762eb1f,6583583,2024-10-18 13:42:05,0.125,1605518,1,1,zkLink,2024-10-18,2024-10-18 13:14:37.871,2620.10099916916,1.25e-10,0.00020068975,0.525827414498009
50f9d7827d3d7aee67284810b117aa2361737b40fe02d8e0fcb9f0b94f4668ca,6583584,2024-10-18 13:42:07,0.125,1802132,2,1,zkLink,2024-10-18,2024-10-18 13:14:37.871,2620.10099916916,1.25e-10,0.00022526650000000002,0.5902209817293396
6e8b70dcda59b85231edd21464e7eec230ad645685a147e023c24f1c83630d4c,6583587,2024-10-18 13:42:15,0.125,1537772,1,1,zkLink,2024-10-18,2024-10-18 13:14:37.871,2620.10099916916,1.25e-10,0.00019222150000000002,0.5036397442117947
cfa6f6b95101a2647f3ff0e8062e6b6fcd8db4ee73daedbc123a0b9a1c6ee0d0,6583592,2024-10-18 13:42:25,0.125,1621407,1,1,zkLink,2024-10-18,2024-10-18 13:14:37.871,2620.10099916916,1.25e-10,0.000202675875,0.5310312625949838
af72079dcc8e0f045444ad70ecd327b0174c16e9eea5b90eb15a5fd1c1d17a4f,6583593,2024-10-18 13:42:37,0.125,1699580,1,1,zkLink,2024-10-18,2024-10-18 13:14:37.871,2620.10099916916,1.25e-10,0.0002124475,0.5566339070209901
a872966d6bb3b0b445696ac0a46a7a48cddb96aedccc8efc803c81cf1a9ce1e3,6583607,2024-10-18 13:43:35,0.125,1461026,1,1,zkLink,2024-10-18,2024-10-18 13:14:37.871,2620.10099916916,1.25e-10,0.00018262825,0.4785044603015151
7439305d69dc2b1c7349fe9374a9107bd1ee55d3defb30375058a26d743f2c1c,6583708,2024-10-18 13:50:56,0.125,1766295,1,1,zkLink,2024-10-18,2024-10-18 13:14:37.871,2620.10099916916,1.25e-10,0.00022078687500000002,0.5784839117909365
5695d050a7a33d7577ac2fc7aaaf08e6383850592d3556c72e8ebd9f48cacbe3,6583845,2024-10-18 14:02:29,0.125,1526842,1,1,zkLink,2024-10-18,2024-10-18 13:14:37.871,2620.10099916916,1.25e-10,0.00019085525,0.5000600312216799
c948daebe1a61e62b1e761bdf8ad664e2ef24630614bb965d93f84866800e69e,10905345,2024-10-18 14:05:28,0.240000007,535607,1,1,Linea,2024-10-18,2024-10-18 13:14:37.871,2620.10099916916,2.40000007e-10,0.00012854568374924902,0.33680267443029016
22658164da764e2934d32c3d1d3921f394e29d9401c35d4fad90b3ab140cd84a,6583887,2024-10-18 14:05:32,0.125,1542297,1,1,zkLink,2024-10-18,2024-10-18 13:14:37.871,2620.10099916916,1.25e-10,0.00019278712500000002,0.5051217388394498
e00fc080fd36dc472d478d51647dd3c467b3231c8df75c043fc60a6ecaf9940b,6583903,2024-10-18 14:06:41,0.125,1687287,1,1,zkLink,2024-10-18,2024-10-18 13:14:37.871,2620.10099916916,1.25e-10,0.00021091087500000003,0.5526077943231419
9415768fb454c9fc4ab91d80dceed049ee0b292a472eae4a1e093f680122ace1,6583905,2024-10-18 14:06:58,0.125,1619821,1,1,zkLink,2024-10-18,2024-10-18 13:14:37.871,2620.10099916916,1.25e-10,0.000202477625,0.5305118275718985
cf4ebcfc04ed26158912729fd5036ef68262940a50eaf43643ff282cc2f56367,6583906,2024-10-18 14:07:05,0.125,1621869,1,1,zkLink,2024-10-18,2024-10-18 13:14:37.871,2620.10099916916,1.25e-10,0.00020273362500000002,0.5311825734276858
1a5fe8bbf3eceb4bf14dd345b73faf2c6e700f1449c3c5c6fe0b6e55e1acf3da,10285636,2024-10-18 14:07:39,0.047061123,535607,1,1,Scroll,2024-10-18,2024-10-18 13:14:37.871,2620.10099916916,4.7061123000000005e-11,2.5206266906661004e-05,0.06604296510746703
2df3e20e2d3b097080a98cf84696c89bf1198f252ea17a20fc8ff549facfe52c,6583920,2024-10-18 14:07:39,0.125,1697635,1,1,zkLink,2024-10-18,2024-10-18 13:14:37.871,2620.10099916916,1.25e-10,0.000212204375,0.5559968949655671
f50b68ddad533ff5b28282523271f453965f782c1a206a368f7391e6a8d975ab,10905411,2024-10-18 14:07:40,0.240000007,559662,2,1,Linea,2024-10-18,2024-10-18 13:14:37.871,2620.10099916916,2.40000007e-10,0.00013431888391763402,0.3519290419598793
83173771c95179ce657b4f2ba151a1d3e75005c1b57facbfbf8983896d35396b,6583923,2024-10-18 14:07:46,0.125,1645126,2,1,zkLink,2024-10-18,2024-10-18 13:14:37.871,2620.10099916916,1.25e-10,0.00020564075,0.5387995345448954
a35004384ccd141bcb3747fa3f71506dd502c8cce9ac712ac8a172afe8b34708,6583925,2024-10-18 14:08:19,0.125,1617973,1,1,zkLink,2024-10-18,2024-10-18 13:14:37.871,2620.10099916916,1.25e-10,0.00020224662500000002,0.5299065842410905
d44f0f6d185b7279b3fe89d1d6cd4b52c96ef1841f485a88de28e380c39b34cd,6583931,2024-10-18 14:08:31,0.125,1620649,1,1,zkLink,2024-10-18,2024-10-18 13:14:37.871,2620.10099916916,1.25e-10,0.000202581125,0.5307830080253125
c1192159ed04731404785a042298032c237c3c8d98badc1a0d7ff11986338e12,16911842,2024-10-18 14:08:46,0.682,542606,1,1,Polygon,2024-10-18,2024-10-18 13:14:37.871,2620.10099916916,6.820000000000001e-10,0.00037005729200000005,0.9695874805190337
e06fbaf51c9c2bd09d68df176ad8dbaa0ef0f4abe468a79809f235058498cfa1,6583940,2024-10-18 14:08:49,0.125,1459648,1,1,zkLink,2024-10-18,2024-10-18 13:14:37.871,2620.10099916916,1.25e-10,0.000182456,0.4780531479044082
44d596e898166c1e029ac06c47e64f657e548f5a8ed2e6de8e554ea66c0d7672,6583942,2024-10-18 14:08:53,0.125,1621753,1,1,zkLink,2024-10-18,2024-10-18 13:14:37.871,2620.10099916916,1.25e-10,0.000202719125,0.5311445819631978
477bbbd6b4acfced98830ac5c63398cf5bbfb1ed2b13170d72d49dc4d056e421,10285672,2024-10-18 14:08:57,0.047183512,549708,1,1,Scroll,2024-10-18,2024-10-18 13:14:37.871,2620.10099916916,4.7183512e-11,2.5937154014495997e-05,0.06795796314898535
0342bf1d25b8d71ce7bf5b3da8c49235645c5bf149862170e345a00d447a7c06,6584016,2024-10-18 14:13:50,0.125,1512595,3,2,zkLink,2024-10-18,2024-10-18 13:14:37.871,2620.10099916916,1.25e-10,0.000189074375,0.49539395885478443
f9382c1dd6a6412e69417650d8cd00e7543763811ecfc42680a6315ff1f85edd,6584017,2024-10-18 14:13:52,0.125,1457551,1,1,zkLink,2024-10-18,2024-10-18 13:14:37.871,2620.10099916916,1.25e-10,0.000182193875,0.47736635393000104
43f962856635cbf34c83a939bb775c388bfe2337118d77f0883f92fc16f2dd9b,6584029,2024-10-18 14:14:16,0.125,1485352,2,1,zkLink,2024-10-18,2024-10-18 13:14:37.871,2620.10099916916,1.25e-10,0.00018566900000000001,0.4864715324147388
026bc3d9f2e12e7de4bf065225c1b15ec9cf3c20ebf62b5a18635f610d077817,6584033,2024-10-18 14:14:24,0.125,1783717,1,1,zkLink,2024-10-18,2024-10-18 13:14:37.871,2620.10099916916,1.25e-10,0.00022296462500000003,0.5841898367418771
0caa9fea86cc986d601e24e6a03517bb93ae6791ab127bd0dae59b5228fb7c40,10905619,2024-10-18 14:14:39,0.171489119,556591,1,1,Linea,2024-10-18,2024-10-18 13:14:37.871,2620.10099916916,1.71489119e-10,9.5449300233329e-05,0.25008680691134244
6ec9a8f6d4ef7e7ea11e54f99fc042c47dbd931f4282365b38fd2d6df6f579d6,6584042,2024-10-18 14:15:32,0.125,1620399,1,1,zkLink,2024-10-18,2024-10-18 13:14:37.871,2620.10099916916,1.25e-10,0.000202549875,0.5307011298690885
9e19192f32fdf63afa89d8f6ff2e0da43c72b21b1a83679fa3882ff2f98a6d21,6584043,2024-10-18 14:15:34,0.125,1620229,1,1,zkLink,2024-10-18,2024-10-18 13:14:37.871,2620.10099916916,1.25e-10,0.00020252862500000002,0.5306454527228561
5fd86bac2b111479c961005de8b2a126682b036aa60d8e1ad8b6536f90ddcb6c,6584044,2024-10-18 14:15:37,0.125,1542368,1,1,zkLink,2024-10-18,2024-10-18 13:14:37.871,2620.10099916916,1.25e-10,0.00019279600000000002,0.5051449922358174
89de1a8ce240fb2abc9b015bf98f273222dbe5746cb7e4b25e945fe4b87aadef,6584056,2024-10-18 14:16:57,0.125,1709663,1,1,zkLink,2024-10-18,2024-10-18 14:16:39.377,2623.6723329649344,1.25e-10,0.00021370787500000002,0.5606994389742286
022d1529b156223bf1a8c77d3a16dc3d6633bb802fc2e47b5648d0706339bea8,6584255,2024-10-18 14:32:19,0.125,1524953,1,1,zkLink,2024-10-18,2024-10-18 14:16:39.377,2623.6723329649344,1.25e-10,0.00019061912500000001,0.5001221243964845
79abfdba6690e7674d68e3a5da1c51e8dbce2b6539622eb874ab0bebae0d9a71,6584256,2024-10-18 14:32:21,0.125,1622065,1,1,zkLink,2024-10-18,2024-10-18 14:16:39.377,2623.6723329649344,1.25e-10,0.000202758125,0.5319708828463457
92b277b5e7672dd0b980b1cefa20bb5202f1432700351fb432f6c4cb101d9d23,6584258,2024-10-18 14:32:28,0.125,1541534,1,1,zkLink,2024-10-18,2024-10-18 14:16:39.377,2623.6723329649344,1.25e-10,0.00019269175,0.5055600132655959
a333f1a044246d5ea176caf77d94eb20f41b41e264f3fe9118d62c6fb09642f9,6584263,2024-10-18 14:32:38,0.125,1540286,1,1,zkLink,2024-10-18,2024-10-18 14:16:39.377,2623.6723329649344,1.25e-10,0.00019253575,0.5051507203816534
f25823ca2081242fe71685ff15b92d427a1d67aaf96648a0e8781d83557a717b,6584264,2024-10-18 14:32:40,0.125,1540724,1,1,zkLink,2024-10-18,2024-10-18 14:16:39.377,2623.6723329649344,1.25e-10,0.0001925905,0.5052943664418832
ae0e1954f733c6357041f7e84e0afecee88151187ec49f34acb4ff69dd5a9978,6584268,2024-10-18 14:32:50,0.125,1564775,2,1,zkLink,2024-10-18,2024-10-18 14:16:39.377,2623.6723329649344,1.25e-10,0.000195596875,0.5131821093519007
c952c2b509e35a3dda36d2a119bf734abd5ba78746adee419f2cd42e1d6cd4b0,6584269,2024-10-18 14:32:52,0.125,1537634,1,1,zkLink,2024-10-18,2024-10-18 14:16:39.377,2623.6723329649344,1.25e-10,0.00019220425000000002,0.5042809730032756
39d6f3b1c0a89e0883c0f9d062a7d5c3f554b9c661ec077f559af02fca045df9,6584276,2024-10-18 14:33:36,0.125,1778701,1,1,zkLink,2024-10-18,2024-10-18 14:16:39.377,2623.6723329649344,1.25e-10,0.00022233762500000002,0.5833410752896327
fdb69e83875cf637d251161cda5e27ec0cfc0db5f0cf736d8240421ff5f66940,6584312,2024-10-18 14:35:31,0.125,1458340,1,1,zkLink,2024-10-18,2024-10-18 14:16:39.377,2623.6723329649344,1.25e-10,0.0001822925,0.4782757887570103
706253a4b0749163127708e1e0b5f256f6f64e5bac36fcc083b1dc399eb87c1e,6584347,2024-10-18 14:38:37,0.125,1686672,1,1,zkLink,2024-10-18,2024-10-18 14:16:39.377,2623.6723329649344,1.25e-10,0.00021083400000000002,0.5531593326483291
c8cd13c2d2a32a0211da6e0f5bd4fd86298d22ebdf556e071047d5020ea652cf,6584596,2024-10-18 14:58:28,0.125,1606120,1,1,zkLink,2024-10-18,2024-10-18 14:16:39.377,2623.6723329649344,1.25e-10,0.00020076500000000002,0.5267415759277051
00054bece970e0777a9463f02a7d94406e814f6c258de472c5ca6de946a1821b,6584613,2024-10-18 15:00:50,0.125,1618299,1,1,zkLink,2024-10-18,2024-10-18 14:16:39.377,2623.6723329649344,1.25e-10,0.00020228737500000002,0.5307357890956026
9b9bb5b82f525f39351d836accb013342bd63fac1cd1ff4eb12ccd7de49eb3c9,6584614,2024-10-18 15:01:11,0.125,1538972,1,1,zkLink,2024-10-18,2024-10-18 14:16:39.377,2623.6723329649344,1.25e-10,0.0001923715,0.5047197822009639
1837bb30364d6fb190be2d1a8579d9adaa81a23dae425050f546300919ee3df5,10287325,2024-10-18 15:01:15,0.044971899,653148,5,3,Scroll,2024-10-18,2024-10-18 14:16:39.377,2623.6723329649344,4.4971899000000005e-11,2.9373305888052004e-05,0.07706592998619805
cd83bc42566e5b4add4214450aea42a2398392e02f5f34f9cc800db756b889c1,10287367,2024-10-18 15:02:38,0.044643103,535619,1,1,Scroll,2024-10-18,2024-10-18 14:16:39.377,2623.6723329649344,4.464310300000001e-11,2.3911694185757006e-05,0.06273645046948914
b3d44b6c482fe73c5289c288ac6fc3d319582e78c3141f94c2cd31a70a399dad,10907054,2024-10-18 15:02:39,0.200000007,535631,1,1,Linea,2024-10-18,2024-10-18 14:16:39.377,2623.6723329649344,2.0000000700000002e-10,0.00010712620374941701,0.28106405691290987
c9e8faa5d8028ef43279ab94363a2169fcfe5d409edf6a78f7602beb6703bf92,10287369,2024-10-18 15:02:40,0.044643103,542538,1,1,Scroll,2024-10-18,2024-10-18 14:16:39.377,2623.6723329649344,4.464310300000001e-11,2.4220579815414006e-05,0.06354686515007067
b96d61d268905e8201365143d9a2067e1ee5fb514cd87424c9dcb3b31540d4b0,10907078,2024-10-18 15:03:27,0.200000007,542630,1,1,Linea,2024-10-18,2024-10-18 14:16:39.377,2623.6723329649344,2.0000000700000002e-10,0.00010852600379841002,0.28473667357313576
4601a9c6295115ab2be95202b73ee73067812c6dd8fd97be6c812efeb77d9c9b,10907818,2024-10-18 15:28:19,0.240000007,535595,1,1,Linea,2024-10-18,2024-10-18 15:06:45.046,2644.096185396861,2.40000007e-10,0.000128542803749165,0.33987953705338453
800a9c48f70b9e059ff5646d503032a3b08a2e772fc84ea1f925d4261be2c3d0,6584949,2024-10-18 15:29:34,0.125,1525501,1,1,zkLink,2024-10-18,2024-10-18 15:06:45.046,2644.096185396861,1.25e-10,0.000190687625,0.5041964218648871
662dfe95dd589bd0c240ab5d249c7f3e6aa2b9628b708fe7fed573485c036e79,10907856,2024-10-18 15:29:36,0.240000007,542606,1,1,Linea,2024-10-18,2024-10-18 15:06:45.046,2644.096185396861,2.40000007e-10,0.000130225443798242,0.344328599188545
c153912c44deb808d1b7cf84d7cbe1bb15e75d56cea05bfe4825a6f688e7d91a,16913267,2024-10-18 15:29:39,0.307,535699,1,1,Polygon,2024-10-18,2024-10-18 15:06:45.046,2644.096185396861,3.07e-10,0.000164459593,0.43484698250322035
ce6f65850c062a74bc2827021c9860497cdf362f42e07ac4425c104812bdd663,6584955,2024-10-18 15:30:05,0.125,1539938,1,1,zkLink,2024-10-18,2024-10-18 15:06:45.046,2644.096185396861,1.25e-10,0.00019249225,0.508968023943459
45444262f9c9dfa5aa27a3536b3eaf89255f4de76d1151f10ea8291264f93055,6584956,2024-10-18 15:30:07,0.125,1617346,1,1,zkLink,2024-10-18,2024-10-18 15:06:45.046,2644.096185396861,1.25e-10,0.00020216825000000002,0.5345522986333591
3d651800fb95c3619ab216a2679bf0c929c26ab7f3453bba67321357e657cc27,6584957,2024-10-18 15:30:09,0.125,1780670,1,1,zkLink,2024-10-18,2024-10-18 15:06:45.046,2644.096185396861,1.25e-10,0.00022258375,0.5885328443063286
689ffe372c266a5cd0627c36e9078cd4c4692f22f7f4f48a17f91cd50ba8fd81,6584963,2024-10-18 15:30:21,0.125,1699945,1,1,zkLink,2024-10-18,2024-10-18 15:06:45.046,2644.096185396861,1.25e-10,0.000212493125,0.5618522612355584
ad211fbf5c4a0a4e0a1261a0d5ed617465cd33df1b718f62b46720884bc47f48,6584964,2024-10-18 15:30:23,0.125,1461271,1,1,zkLink,2024-10-18,2024-10-18 15:06:45.046,2644.096185396861,1.25e-10,0.000182658875,0.4829676346163821
42db8ef708634abe81a8d739c70f4362d81b45fe8971e0d61f66ef859bfa9f39,6584966,2024-10-18 15:30:45,0.125,1566537,2,1,zkLink,2024-10-18,2024-10-18 15:06:45.046,2644.096185396861,1.25e-10,0.000195817125,0.5177593132478803
e3661b3659bf230578fb06a90b4c478e7b4ac7e21a05ecbd05f8c191d3054122,6585131,2024-10-18 15:43:34,0.125,1686297,1,1,zkLink,2024-10-18,2024-10-18 15:06:45.046,2644.096185396861,1.25e-10,0.000210787125,0.5573414331432713
b0fff2da18dd957274ce544e1d17908aa18c1fa6214169091eccf5545fdaa136,6585151,2024-10-18 15:46:06,0.125,1778150,1,1,zkLink,2024-10-18,2024-10-18 15:06:45.046,2644.096185396861,1.25e-10,0.00022226875,0.5876999540079286
eb237821a28e5def26a7f53b15a28013ea20fba256d296b60c09e49c402282d1,10908351,2024-10-18 15:46:09,0.171489119,549605,1,1,Linea,2024-10-18,2024-10-18 15:06:45.046,2644.096185396861,1.71489119e-10,9.4251277247995e-05,0.24920944264020556
c6a7243454b27182262942e42aa2e934ec1d79958f014042a242bd81799243cb,6585152,2024-10-18 15:46:20,0.125,1461982,1,1,zkLink,2024-10-18,2024-10-18 15:06:45.046,2644.096185396861,1.25e-10,0.00018274775000000002,0.48320262866485925
64108a78ab135460a025ffd21a7593d49268d79d57c890bfddff4dc964175068,6585399,2024-10-18 16:04:11,0.125,1607128,1,1,zkLink,2024-10-18,2024-10-18 16:02:24.265,2656.014528081326,1.25e-10,0.00020089100000000003,0.5335694145607857
c379a138eb5cb2b7135c96b2a29b88bd9b37e5d234c4bcb8f33b06a016c9a500,6585420,2024-10-18 16:05:42,0.125,1617284,1,1,zkLink,2024-10-18,2024-10-18 16:02:24.265,2656.014528081326,1.25e-10,0.0002021605,0.5369412250041848
df0931ae69694479df330d5237b7a53e629a19f8dd33480292fbf35c3fa959ed,6585443,2024-10-18 16:08:52,0.125,1687910,1,1,zkLink,2024-10-18,2024-10-18 16:02:24.265,2656.014528081326,1.25e-10,0.00021098875000000002,0.5603891852617189
